N1,N2,N3,N4,N5,userLevelByHuman
0.003,0.0,0.002,0.299,0.0,2
0.001,0.003,0.001,0.301,0.002,2
0.001,0.001,0.001,0.399,0.0,2
0.0,0.0,0.001,0.5,0.0,2
0.602,0.799,0.001,0.0,0.001,2
0.001,0.0,0.002,0.399,0.0,2
0.001,0.001,0.001,0.451,0.0,2
0.001,0.0,0.0,0.3,0.001,2
0.601,0.802,0.001,0.001,0.002,2
0.0,0.0,0.6,0.001,0.0,2
0.0,0.001,0.0,0.3,0.0,2
0.001,0.001,0.602,0.002,0.001,2
0.001,0.0,0.0,0.3,0.0,2
0.001,0.001,0.001,0.399,0.002,2
0.001,0.0,0.001,0.3,0.001,2
0.001,0.0,0.0,0.448,0.0,2
0.001,0.001,0.0,0.449,0.0,2
0.0,0.0,0.0,0.399,0.001,2
0.001,0.002,0.0,0.399,0.0,2
0.0,0.001,0.6,0.003,0.0,2
0.0,0.0,0.0,0.4,0.0,2
0.001,0.0,0.002,0.399,0.001,2
0.001,0.001,0.003,0.399,0.001,2
0.001,0.0,0.002,0.451,0.0,2
0.001,0.002,0.0,0.45,0.001,2
0.001,0.0,0.001,0.3,0.0,2
0.0,0.0,0.0,0.453,0.002,2
0.0,0.921,0.452,0.0,0.0,2
0.001,0.001,0.001,0.4,0.001,2
0.001,0.001,0.001,0.452,0.0,2
0.001,0.0,0.002,0.399,0.001,2
0.001,0.001,0.0,0.3,0.0,2
0.001,0.001,0.0,0.301,0.0,2
0.001,0.003,0.001,0.3,0.002,2
0.0,0.0,0.0,0.5,0.0,2
0.003,0.0,0.001,0.501,0.001,2
0.0,0.0,0.601,0.003,0.0,2
0.001,0.921,0.451,0.0,0.0,2
0.002,0.001,0.002,0.5,0.001,2
0.001,0.001,0.602,0.004,0.0,2
0.001,0.0,0.6,0.001,0.0,2
0.002,0.0,0.0,0.5,0.0,2
0.001,0.0,0.0,0.3,0.001,2
0.6,0.8,0.001,0.0,0.001,2
0.001,0.0,0.001,0.45,0.0,2
0.002,0.0,0.0,0.3,0.001,2
0.001,0.0,0.0,0.452,0.0,2
0.001,0.001,0.0,0.451,0.001,2
0.001,0.0,0.0,0.399,0.0,2
0.0,0.001,0.0,0.453,0.0,2
0.001,0.001,0.0,0.302,0.0,2
0.0,0.0,0.0,0.398,0.0,2
0.001,0.001,0.0,0.452,0.001,2
0.001,0.0,0.0,0.396,0.0,2
0.001,0.0,0.0,0.299,0.0,2
0.0,0.001,0.0,0.3,0.0,2
0.001,0.0,0.001,0.399,0.001,2
0.0,0.001,0.0,0.401,0.001,2
0.0,0.92,0.449,0.001,0.001,2
0.699,0.9,0.001,0.0,0.001,2
0.001,0.001,0.001,0.399,0.0,2
0.001,0.001,0.001,0.399,0.0,2
0.601,0.802,0.002,0.001,0.001,2
0.001,0.0,0.002,0.399,0.001,2
0.0,0.0,0.0,0.45,0.0,2
0.001,0.001,0.0,0.299,0.0,2
0.0,0.0,0.601,0.0,0.0,2
0.001,0.0,0.0,0.449,0.0,2
0.0,0.0,0.0,0.3,0.001,2
0.0,0.0,0.0,0.398,0.001,2
0.0,0.0,0.001,0.5,0.0,2
0.0,0.001,0.601,0.0,0.0,2
0.001,0.001,0.0,0.45,0.001,2
0.001,0.0,0.001,0.398,0.001,2
0.0,0.0,0.6,0.003,0.0,2
0.001,0.001,0.002,0.3,0.001,2
0.001,0.0,0.0,0.452,0.0,2
0.0,0.0,0.001,0.4,0.0,2
0.001,0.001,0.0,0.299,0.0,2
0.601,0.8,0.002,0.001,0.0,2
0.0,0.0,0.001,0.3,0.001,2
0.0,0.001,0.002,0.3,0.001,2
0.002,0.001,0.001,0.5,0.0,2
0.601,0.8,0.001,0.001,0.001,2
0.0,0.001,0.602,0.004,0.0,2
0.001,0.0,0.001,0.451,0.0,2
0.0,0.001,0.0,0.299,0.001,2
0.0,0.0,0.602,0.001,0.0,2
0.001,0.001,0.001,0.45,0.001,2
0.602,0.803,0.001,0.0,0.001,2
0.001,0.001,0.0,0.452,0.002,2
0.001,0.001,0.001,0.45,0.0,2
0.001,0.0,0.002,0.499,0.0,2
0.001,0.001,0.601,0.002,0.0,2
0.001,0.0,0.0,0.451,0.001,2
0.6,0.801,0.001,0.001,0.001,2
0.002,0.0,0.001,0.3,0.0,2
0.0,0.001,0.603,0.003,0.0,2
0.0,0.001,0.0,0.3,0.001,2
0.0,0.001,0.002,0.301,0.001,2
0.6,0.801,0.0,0.001,0.001,2
0.6,0.801,0.0,0.001,0.0,2
0.001,0.0,0.001,0.3,0.0,2
0.001,0.001,0.001,0.452,0.0,2
0.001,0.0,0.002,0.399,0.0,2
0.003,0.001,0.001,0.5,0.0,2
0.001,0.001,0.001,0.45,0.001,2
0.002,0.0,0.0,0.3,0.0,2
0.0,0.0,0.6,0.0,0.0,2
0.0,0.001,0.0,0.453,0.001,2
0.0,0.0,0.6,0.0,0.0,2
0.001,0.92,0.451,0.001,0.0,2
0.001,0.001,0.001,0.399,0.0,2
0.0,0.001,0.0,0.399,0.001,2
0.0,0.0,0.001,0.398,0.0,2
0.001,0.0,0.001,0.401,0.0,2
0.001,0.0,0.0,0.299,0.0,2
0.602,0.802,0.002,0.001,0.001,2
0.002,0.001,0.0,0.451,0.001,2
0.001,0.001,0.0,0.5,0.0,2
0.0,0.92,0.451,0.0,0.0,2
0.001,0.001,0.001,0.399,0.001,2
0.0,0.0,0.601,0.0,0.001,2
0.0,0.0,0.0,0.449,0.002,2
0.601,0.8,0.001,0.001,0.002,2
0.001,0.0,0.0,0.5,0.001,2
0.001,0.0,0.002,0.299,0.0,2
0.0,0.0,0.0,0.299,0.002,2
0.0,0.002,0.0,0.399,0.0,2
0.0,0.001,0.001,0.5,0.001,2
0.0,0.002,0.001,0.302,0.001,2
0.001,0.0,0.0,0.299,0.001,2
0.001,0.0,0.002,0.5,0.001,2
0.001,0.0,0.0,0.499,0.0,2
0.001,0.0,0.0,0.398,0.002,2
0.0,0.0,0.0,0.5,0.002,2
0.001,0.0,0.0,0.4,0.001,2
0.001,0.002,0.001,0.452,0.0,2
0.001,0.0,0.0,0.5,0.0,2
0.0,0.001,0.002,0.451,0.0,2
0.699,0.899,0.001,0.001,0.0,2
0.001,0.001,0.001,0.45,0.0,2
0.7,0.899,0.0,0.001,0.0,2
0.6,0.8,0.002,0.0,0.0,2
0.0,0.0,0.0,0.499,0.001,2
0.0,0.0,0.001,0.5,0.0,2
0.001,0.001,0.0,0.449,0.001,2
0.0,0.0,0.0,0.4,0.0,2
0.001,0.0,0.602,0.001,0.001,2
0.001,0.0,0.603,0.002,0.0,2
0.001,0.0,0.0,0.45,0.0,2
0.0,0.002,0.601,0.003,0.001,2
0.002,0.001,0.0,0.299,0.0,2
0.0,0.001,0.0,0.5,0.0,2
0.0,0.0,0.603,0.003,0.0,2
0.0,0.0,0.002,0.501,0.0,2
0.001,0.001,0.002,0.451,0.0,2
0.0,0.0,0.002,0.5,0.001,2
0.0,0.001,0.599,0.003,0.0,2
0.0,0.92,0.45,0.0,0.0,2
0.001,0.0,0.0,0.499,0.001,2
0.6,0.802,0.001,0.001,0.002,2
0.0,0.0,0.0,0.3,0.001,2
0.001,0.0,0.001,0.45,0.0,2
0.0,0.001,0.0,0.451,0.001,2
0.0,0.001,0.0,0.398,0.001,2
0.001,0.002,0.0,0.399,0.0,2
0.001,0.002,0.001,0.453,0.0,2
0.001,0.0,0.002,0.401,0.0,2
0.001,0.001,0.0,0.399,0.0,2
0.001,0.001,0.001,0.5,0.001,2
0.0,0.001,0.001,0.299,0.001,2
0.001,0.003,0.002,0.3,0.002,2
0.0,0.0,0.001,0.5,0.0,2
0.002,0.001,0.0,0.299,0.0,2
0.001,0.002,0.0,0.452,0.0,2
0.0,0.001,0.0,0.4,0.001,2
0.0,0.0,0.001,0.5,0.0,2
0.0,0.0,0.001,0.399,0.0,2
0.001,0.0,0.0,0.299,0.001,2
0.601,0.8,0.0,0.001,0.001,2
0.0,0.0,0.602,0.003,0.001,2
0.001,0.0,0.599,0.0,0.001,2
0.001,0.0,0.001,0.299,0.0,2
0.0,0.0,0.001,0.499,0.001,2
0.001,0.0,0.001,0.499,0.001,2
0.601,0.8,0.001,0.001,0.0,2
0.001,0.0,0.001,0.5,0.0,2
0.0,0.0,0.001,0.3,0.0,2
0.601,0.801,0.001,0.0,0.001,2
0.0,0.001,0.0,0.3,0.001,2
0.001,0.0,0.001,0.5,0.001,2
0.598,0.8,0.0,0.0,0.0,2
0.602,0.802,0.001,0.0,0.002,2
0.0,0.001,0.001,0.399,0.001,2
0.001,0.001,0.0,0.45,0.0,2
0.002,0.001,0.002,0.5,0.001,2
0.001,0.001,0.001,0.299,0.0,2
0.0,0.0,0.001,0.3,0.0,2
0.601,0.799,0.002,0.0,0.001,2
0.0,0.0,0.6,0.001,0.001,2
0.001,0.001,0.0,0.299,0.001,2
0.001,0.0,0.0,0.298,0.0,2
0.001,0.0,0.001,0.449,0.0,2
0.0,0.001,0.001,0.451,0.002,2
0.002,0.0,0.0,0.499,0.001,2
0.0,0.92,0.451,0.001,0.001,2
0.0,0.001,0.002,0.452,0.0,2
0.0,0.001,0.0,0.299,0.0,2
0.0,0.001,0.602,0.003,0.0,2
0.001,0.001,0.001,0.3,0.0,2
0.602,0.803,0.001,0.0,0.002,2
0.001,0.001,0.001,0.399,0.0,2
0.0,0.0,0.0,0.298,0.0,2
0.001,0.0,0.001,0.401,0.0,2
0.0,0.0,0.001,0.449,0.0,2
0.001,0.0,0.001,0.399,0.0,2
0.0,0.001,0.0,0.3,0.001,2
0.0,0.0,0.001,0.45,0.0,2
0.001,0.001,0.602,0.003,0.0,2
0.001,0.0,0.0,0.298,0.0,2
0.0,0.002,0.0,0.399,0.001,2
0.0,0.001,0.0,0.3,0.0,2
0.001,0.001,0.001,0.299,0.0,2
0.0,0.001,0.602,0.003,0.001,2
0.002,0.0,0.0,0.5,0.001,2
0.0,0.0,0.0,0.299,0.001,2
0.0,0.0,0.001,0.399,0.0,2
0.001,0.0,0.603,0.003,0.0,2
0.002,0.0,0.603,0.003,0.0,2
0.001,0.001,0.002,0.451,0.0,2
0.601,0.799,0.001,0.001,0.001,2
0.002,0.001,0.603,0.004,0.0,2
0.001,0.001,0.001,0.5,0.001,2
0.001,0.004,0.001,0.301,0.001,2
0.001,0.0,0.001,0.5,0.001,2
0.0,0.0,0.6,0.001,0.001,2
0.0,0.0,0.002,0.3,0.0,2
0.6,0.8,0.001,0.0,0.001,2
0.0,0.001,0.001,0.299,0.0,2
0.002,0.002,0.001,0.453,0.0,2
0.604,0.801,0.0,0.0,0.0,2
0.0,0.001,0.0,0.45,0.0,2
0.0,0.0,0.0,0.5,0.001,2
0.0,0.002,0.0,0.299,0.0,2
0.001,0.001,0.001,0.45,0.0,2
0.0,0.002,0.002,0.399,0.0,2
0.001,0.001,0.0,0.449,0.0,2
0.6,0.801,0.0,0.001,0.001,2
0.001,0.001,0.0,0.399,0.0,2
0.0,0.001,0.0,0.299,0.001,2
0.001,0.001,0.0,0.449,0.001,2
0.0,0.001,0.0,0.398,0.0,2
0.0,0.001,0.001,0.298,0.0,2
0.002,0.0,0.0,0.5,0.001,2
0.002,0.002,0.0,0.399,0.0,2
0.601,0.8,0.002,0.0,0.002,2
0.001,0.0,0.001,0.401,0.0,2
0.0,0.001,0.0,0.398,0.0,2
0.0,0.0,0.0,0.4,0.001,2
0.001,0.0,0.0,0.399,0.001,2
0.0,0.0,0.601,0.0,0.0,2
0.0,0.0,0.001,0.5,0.001,2
0.002,0.0,0.001,0.5,0.001,2
0.001,0.001,0.001,0.452,0.001,2
0.0,0.001,0.0,0.3,0.001,2
0.0,0.0,0.002,0.5,0.0,2
0.001,0.0,0.603,0.001,0.0,2
0.0,0.001,0.001,0.3,0.0,2
0.001,0.001,0.0,0.452,0.002,2
0.0,0.002,0.001,0.301,0.001,2
0.001,0.001,0.002,0.399,0.001,2
0.001,0.001,0.001,0.501,0.001,2
0.001,0.0,0.002,0.401,0.0,2
0.001,0.004,0.001,0.301,0.001,2
0.001,0.002,0.002,0.399,0.0,2
0.001,0.001,0.6,0.0,0.0,2
0.001,0.921,0.452,0.0,0.0,2
0.7,0.899,0.0,0.0,0.0,2
0.001,0.0,0.0,0.399,0.0,2
0.002,0.001,0.0,0.449,0.0,2
0.001,0.0,0.0,0.3,0.001,2
0.001,0.0,0.001,0.5,0.001,2
0.0,0.001,0.001,0.298,0.0,2
0.001,0.001,0.001,0.449,0.0,2
0.002,0.001,0.001,0.501,0.001,2
0.001,0.001,0.602,0.005,0.0,2
0.001,0.001,0.001,0.399,0.001,2
0.601,0.802,0.001,0.001,0.0,2
0.001,0.001,0.001,0.399,0.001,2
0.0,0.001,0.602,0.001,0.001,2
0.0,0.001,0.003,0.3,0.0,2
0.001,0.0,0.0,0.501,0.0,2
0.0,0.0,0.602,0.002,0.0,2
0.001,0.0,0.001,0.4,0.001,2
0.001,0.0,0.0,0.453,0.001,2
0.002,0.001,0.001,0.45,0.0,2
0.002,0.0,0.001,0.3,0.001,2
0.002,0.002,0.602,0.003,0.0,2
0.002,0.001,0.0,0.499,0.001,2
0.002,0.001,0.0,0.452,0.001,2
0.0,0.0,0.001,0.5,0.001,2
0.001,0.0,0.0,0.451,0.002,2
0.003,0.001,0.002,0.5,0.0,2
0.0,0.0,0.0,0.3,0.0,2
0.604,0.8,0.0,0.0,0.0,2
0.6,0.8,0.002,0.0,0.001,2
0.0,0.001,0.001,0.453,0.0,2
0.0,0.002,0.0,0.299,0.0,2
0.001,0.0,0.001,0.399,0.001,2
0.0,0.001,0.001,0.501,0.001,2
0.001,0.0,0.001,0.3,0.0,2
0.001,0.0,0.0,0.45,0.0,2
0.002,0.0,0.001,0.451,0.0,2
0.0,0.002,0.001,0.45,0.0,2
0.0,0.0,0.601,0.003,0.001,2
0.002,0.0,0.001,0.45,0.0,2
0.001,0.001,0.001,0.502,0.001,2
0.001,0.001,0.002,0.5,0.0,2
0.002,0.002,0.001,0.453,0.001,2
0.001,0.0,0.602,0.003,0.0,2
0.002,0.001,0.002,0.3,0.001,2
0.0,0.001,0.0,0.299,0.0,2
0.0,0.0,0.0,0.448,0.0,2
0.001,0.001,0.0,0.299,0.0,2
0.001,0.001,0.001,0.4,0.001,2
0.601,0.802,0.001,0.0,0.0,2
0.0,0.001,0.0,0.499,0.0,2
0.002,0.0,0.0,0.501,0.001,2
0.0,0.0,0.0,0.452,0.003,2
0.0,0.001,0.001,0.3,0.001,2
0.001,0.0,0.0,0.299,0.001,2
0.001,0.0,0.0,0.299,0.0,2
0.0,0.001,0.0,0.454,0.0,2
0.0,0.0,0.0,0.299,0.002,2
0.001,0.002,0.0,0.45,0.0,2
0.0,0.002,0.001,0.399,0.0,2
0.001,0.002,0.001,0.399,0.0,2
0.001,0.0,0.002,0.498,0.0,2
0.0,0.92,0.451,0.001,0.001,2
0.0,0.002,0.0,0.399,0.001,2
0.603,0.8,0.002,0.0,0.0,2
0.001,0.001,0.6,0.0,0.0,2
0.002,0.001,0.001,0.5,0.002,2
0.0,0.0,0.001,0.3,0.0,2
0.001,0.0,0.001,0.45,0.0,2
0.001,0.001,0.0,0.452,0.001,2
0.001,0.92,0.452,0.0,0.0,2
0.0,0.001,0.001,0.299,0.0,2
0.001,0.0,0.0,0.298,0.002,2
0.0,0.001,0.601,0.003,0.001,2
0.6,0.8,0.001,0.0,0.002,2
0.001,0.001,0.601,0.001,0.0,2
0.0,0.0,0.0,0.3,0.001,2
0.001,0.921,0.452,0.0,0.001,2
0.0,0.001,0.0,0.301,0.0,2
0.0,0.0,0.001,0.399,0.0,2
0.602,0.799,0.001,0.0,0.002,2
0.0,0.002,0.001,0.449,0.0,2
0.001,0.0,0.001,0.499,0.0,2
0.0,0.001,0.001,0.299,0.001,2
0.001,0.001,0.001,0.452,0.002,2
0.0,0.0,0.0,0.4,0.0,2
0.001,0.0,0.003,0.399,0.0,2
0.0,0.0,0.0,0.299,0.001,2
0.603,0.8,0.002,0.0,0.001,2
0.001,0.0,0.001,0.451,0.001,2
0.0,0.001,0.0,0.5,0.0,2
0.0,0.0,0.0,0.398,0.0,2
0.001,0.001,0.603,0.003,0.001,2
0.001,0.0,0.0,0.399,0.001,2
0.001,0.0,0.002,0.298,0.0,2
0.0,0.0,0.0,0.298,0.001,2
0.002,0.002,0.603,0.004,0.0,2
0.602,0.802,0.0,0.0,0.002,2
0.0,0.002,0.0,0.3,0.0,2
0.002,0.001,0.602,0.003,0.0,2
0.6,0.801,0.0,0.001,0.001,2
0.0,0.0,0.001,0.5,0.001,2
0.601,0.8,0.002,0.001,0.0,2
0.0,0.0,0.6,0.001,0.0,2
0.0,0.921,0.451,0.001,0.001,2
0.002,0.002,0.602,0.003,0.001,2
0.001,0.002,0.001,0.399,0.002,2
0.001,0.0,0.0,0.399,0.0,2
0.0,0.0,0.001,0.451,0.0,2
0.001,0.0,0.001,0.451,0.001,2
0.0,0.001,0.001,0.3,0.0,2
0.0,0.0,0.602,0.003,0.0,2
0.0,0.001,0.0,0.5,0.001,2
0.001,0.0,0.001,0.299,0.002,2
0.001,0.002,0.0,0.3,0.0,2
0.001,0.0,0.001,0.401,0.001,2
0.0,0.001,0.603,0.004,0.0,2
0.598,0.8,0.0,0.001,0.0,2
0.0,0.003,0.001,0.449,0.0,2
0.0,0.0,0.0,0.4,0.0,2
0.0,0.0,0.0,0.4,0.001,2
0.001,0.001,0.602,0.004,0.001,2
0.002,0.001,0.0,0.449,0.001,2
0.0,0.0,0.001,0.399,0.0,2
0.001,0.0,0.002,0.399,0.001,2
0.0,0.92,0.45,0.001,0.001,2
0.001,0.002,0.002,0.399,0.001,2
0.001,0.001,0.002,0.45,0.0,2
0.0,0.001,0.6,0.001,0.001,2
0.001,0.001,0.603,0.003,0.0,2
0.0,0.001,0.001,0.399,0.0,2
0.001,0.001,0.002,0.452,0.0,2
0.601,0.799,0.001,0.0,0.001,2
0.0,0.001,0.0,0.299,0.0,2
0.001,0.0,0.0,0.401,0.001,2
0.0,0.0,0.6,0.0,0.0,2
0.0,0.001,0.601,0.002,0.001,2
0.001,0.001,0.001,0.3,0.002,2
0.001,0.001,0.001,0.4,0.001,2
0.0,0.0,0.601,0.0,0.0,2
0.0,0.0,0.601,0.001,0.0,2
0.001,0.001,0.001,0.3,0.0,2
0.0,0.001,0.0,0.451,0.001,2
0.001,0.0,0.0,0.399,0.0,2
0.001,0.92,0.452,0.0,0.001,2
0.002,0.001,0.0,0.299,0.001,2
0.0,0.0,0.0,0.398,0.001,2
0.001,0.001,0.0,0.451,0.001,2
0.001,0.0,0.001,0.398,0.001,2
0.001,0.0,0.0,0.449,0.001,2
0.0,0.0,0.602,0.002,0.0,2
0.003,0.001,0.0,0.499,0.001,2
0.601,0.799,0.002,0.0,0.001,2
0.0,0.0,0.0,0.447,0.0,2
0.0,0.001,0.001,0.451,0.0,2
0.0,0.001,0.601,0.0,0.0,2
0.002,0.0,0.0,0.3,0.001,2
0.602,0.799,0.002,0.0,0.001,2
0.001,0.001,0.0,0.301,0.001,2
0.001,0.0,0.0,0.5,0.001,2
0.0,0.0,0.001,0.399,0.0,2
0.001,0.0,0.602,0.004,0.0,2
0.001,0.0,0.001,0.5,0.0,2
0.0,0.0,0.0,0.302,0.0,2
0.001,0.0,0.001,0.451,0.002,2
0.001,0.0,0.0,0.4,0.001,2
0.002,0.001,0.0,0.449,0.0,2
0.0,0.001,0.001,0.399,0.0,2
0.001,0.001,0.0,0.299,0.001,2
0.699,0.899,0.0,0.001,0.0,2
0.7,0.899,0.0,0.001,0.001,2
0.001,0.002,0.001,0.451,0.0,2
0.0,0.001,0.002,0.301,0.0,2
0.0,0.0,0.6,0.003,0.001,2
0.0,0.0,0.002,0.299,0.0,2
0.002,0.001,0.001,0.299,0.0,2
0.0,0.001,0.0,0.451,0.002,2
0.0,0.92,0.452,0.0,0.001,2
0.0,0.0,0.0,0.45,0.001,2
0.6,0.8,0.0,0.0,0.0,2
0.001,0.001,0.0,0.45,0.0,2
0.001,0.002,0.001,0.449,0.0,2
0.0,0.001,0.001,0.302,0.001,2
0.001,0.0,0.0,0.45,0.0,2
0.0,0.002,0.003,0.3,0.0,2
0.001,0.0,0.002,0.451,0.0,2
0.0,0.0,0.0,0.451,0.0,2
0.001,0.001,0.001,0.5,0.0,2
0.0,0.0,0.603,0.002,0.0,2
0.0,0.001,0.602,0.001,0.0,2
0.0,0.0,0.0,0.399,0.0,2
0.0,0.0,0.002,0.45,0.0,2
0.001,0.0,0.001,0.299,0.0,2
0.6,0.8,0.002,0.0,0.001,2
0.601,0.8,0.001,0.0,0.002,2
0.001,0.92,0.451,0.001,0.001,2
0.0,0.0,0.602,0.003,0.001,2
0.001,0.0,0.0,0.401,0.0,2
0.0,0.0,0.0,0.0,0.45,3
0.0,0.0,0.0,0.0,0.5,3
0.0,0.0,0.0,0.0,0.3,3
0.0,0.0,0.0,0.0,0.5,3
0.0,0.0,0.0,0.0,0.35,3
0.0,0.0,0.0,0.0,0.45,3
0.0,0.0,0.0,0.0,0.55,3
0.0,0.0,0.0,0.0,0.3,3
0.0,0.0,0.0,0.0,0.3,3
0.0,0.0,0.0,0.0,0.4,3
0.0,0.0,0.0,0.0,0.5,3
0.0,0.5,1.0,0.0,0.0,3
0.0,0.0,0.0,0.0,0.4,3
0.0,0.0,0.0,0.0,0.3,3
0.0,0.0,0.0,0.0,0.5,3
0.0,0.0,0.0,0.0,0.4,3
0.0,0.0,0.0,0.0,0.4,3
0.0,0.0,0.0,0.0,0.5,3
0.0,0.0,0.0,0.0,0.47,3
0.0,0.0,0.0,0.0,0.45,3
0.0,0.0,0.0,0.0,0.45,3
0.0,0.0,0.0,0.0,0.5,3
0.0,0.0,0.0,0.0,0.4,3
0.0,0.0,0.0,0.0,0.4,3
0.0,0.0,0.0,0.0,0.5,3
0.0,0.0,0.0,0.0,0.45,3
0.0,0.0,0.0,0.0,0.5,3
0.0,0.0,0.0,0.0,0.4,3
0.0,0.0,0.0,0.0,0.47,3
0.0,0.0,0.0,0.0,0.45,3
0.0,0.0,0.0,0.0,0.3,3
0.0,0.0,0.0,0.7,0.0,3
0.0,0.0,0.0,0.0,0.5,3
0.0,0.0,0.0,0.0,0.25,3
0.0,0.0,0.0,0.0,0.4,3
0.0,0.0,0.0,0.6,0.0,3
0.0,0.0,0.0,0.0,0.45,3
0.0,0.0,0.0,0.7,0.0,3
0.0,0.0,0.0,0.0,0.5,3
0.0,0.0,0.0,0.0,0.2,3
0.0,0.0,0.0,0.0,0.25,3
0.0,0.0,0.0,0.0,0.5,3
0.0,0.0,0.3,0.7,0.0,3
0.0,0.0,0.0,0.7,0.0,3
0.0,0.0,0.0,0.6,0.25,3
0.0,0.4,0.0,0.6,0.0,3
0.0,0.0,0.0,0.62,0.0,3
0.0,0.0,0.0,0.0,0.3,3
0.0,0.0,0.15,0.5,0.0,3
0.0,0.0,0.0,0.0,0.45,3
0.0,0.0,0.0,0.0,0.5,3
0.0,0.0,0.0,0.7,0.0,3
0.0,0.0,0.0,0.001,0.55,3
0.001,0.0,0.0,0.0,0.4,3
0.0,0.0,0.0,0.0,0.401,3
0.001,0.0,0.0,0.6,0.25,3
0.001,0.0,0.0,0.0,0.55,3
0.0,0.0,0.001,0.0,0.3,3
0.0,0.0,0.0,0.0,0.349,3
0.0,0.0,0.0,0.701,0.0,3
0.0,0.0,0.001,0.0,0.4,3
0.0,0.0,0.0,0.001,0.4,3
0.001,0.0,0.0,0.0,0.3,3
0.001,0.0,0.0,0.0,0.25,3
0.001,0.0,0.0,0.6,0.249,3
0.0,0.0,0.001,0.0,0.47,3
0.001,0.001,0.0,0.0,0.4,3
0.0,0.001,0.0,0.0,0.4,3
0.0,0.0,0.0,0.0,0.499,3
0.0,0.0,0.001,0.0,0.45,3
0.001,0.0,0.0,0.0,0.5,3
0.0,0.001,0.0,0.0,0.5,3
0.0,0.0,0.001,0.001,0.4,3
0.001,0.001,0.0,0.0,0.25,3
0.001,0.0,0.0,0.0,0.499,3
0.0,0.001,0.0,0.0,0.5,3
0.001,0.0,0.0,0.0,0.45,3
0.0,0.0,0.001,0.0,0.399,3
0.0,0.001,0.0,0.0,0.45,3
0.0,0.0,0.0,0.001,0.5,3
0.001,0.0,0.3,0.7,0.0,3
0.0,0.0,0.001,0.7,0.0,3
0.0,0.0,0.001,0.001,0.399,3
0.0,0.0,0.001,0.0,0.47,3
0.0,0.5,1.0,0.0,0.001,3
0.0,0.0,0.0,0.701,0.001,3
0.001,0.0,0.0,0.001,0.5,3
0.0,0.0,0.0,0.001,0.5,3
0.0,0.001,0.0,0.7,0.0,3
0.001,0.0,0.001,0.0,0.5,3
0.0,0.001,0.0,0.001,0.5,3
0.0,0.001,0.001,0.0,0.45,3
0.0,0.001,0.0,0.0,0.45,3
0.0,0.0,0.001,0.0,0.5,3
0.0,0.001,0.0,0.0,0.4,3
0.0,0.0,0.0,0.0,0.251,3
0.001,0.0,0.0,0.0,0.3,3
0.001,0.5,1.0,0.0,0.001,3
0.0,0.0,0.001,0.0,0.449,3
0.0,0.0,0.001,0.0,0.469,3
0.0,0.5,1.0,0.0,0.001,3
0.0,0.0,0.001,0.001,0.47,3
0.001,0.0,0.299,0.7,0.0,3
0.0,0.001,0.0,0.0,0.401,3
0.0,0.001,0.0,0.0,0.499,3
0.002,0.5,1.0,0.0,0.001,3
0.001,0.0,0.0,0.62,0.0,3
0.001,0.0,0.0,0.0,0.5,3
0.0,0.001,0.0,0.0,0.5,3
0.0,0.0,0.0,0.001,0.3,3
0.0,0.001,0.0,0.0,0.5,3
0.001,0.0,0.0,0.0,0.3,3
0.0,0.0,0.001,0.0,0.499,3
0.0,0.0,0.0,0.001,0.3,3
0.0,0.0,0.0,0.001,0.55,3
0.0,0.0,0.002,0.0,0.47,3
0.0,0.0,0.002,0.0,0.499,3
0.0,0.0,0.299,0.7,0.0,3
0.001,0.0,0.0,0.0,0.251,3
0.001,0.0,0.001,0.6,0.249,3
0.0,0.001,0.001,0.0,0.499,3
0.0,0.0,0.0,0.62,0.0,3
0.0,0.001,0.001,0.0,0.47,3
0.0,0.001,0.0,0.0,0.45,3
0.0,0.0,0.001,0.0,0.35,3
0.0,0.0,0.0,0.0,0.401,3
0.0,0.0,0.0,0.001,0.299,3
0.001,0.0,0.0,0.0,0.5,3
0.003,0.5,1.0,0.0,0.001,3
0.002,0.0,0.0,0.0,0.251,3
0.0,0.0,0.002,0.0,0.47,3
0.0,0.001,0.0,0.0,0.5,3
0.0,0.0,0.001,0.001,0.5,3
0.0,0.0,0.3,0.699,0.0,3
0.001,0.0,0.0,0.001,0.499,3
0.001,0.0,0.0,0.0,0.451,3
0.001,0.0,0.001,0.0,0.5,3
0.0,0.0,0.001,0.0,0.45,3
0.001,0.0,0.001,0.0,0.5,3
0.001,0.5,1.0,0.0,0.001,3
0.0,0.0,0.299,0.7,0.0,3
0.0,0.0,0.3,0.699,0.001,3
0.002,0.5,1.0,0.0,0.001,3
0.003,0.5,1.0,0.001,0.001,3
0.0,0.0,0.0,0.7,0.001,3
0.0,0.001,0.0,0.0,0.5,3
0.001,0.0,0.0,0.0,0.551,3
0.0,0.001,0.0,0.0,0.5,3
0.003,0.0,0.0,0.0,0.251,3
0.0,0.001,0.001,0.0,0.451,3
0.0,0.0,0.3,0.698,0.0,3
0.0,0.0,0.0,0.001,0.3,3
0.0,0.0,0.0,0.0,0.5,3
0.0,0.001,0.0,0.0,0.401,3
0.0,0.501,1.0,0.0,0.001,3
0.001,0.0,0.002,0.0,0.5,3
0.001,0.001,0.0,0.0,0.5,3
0.0,0.0,0.001,0.0,0.4,3
0.002,0.0,0.0,0.0,0.451,3
0.0,0.001,0.0,0.001,0.499,3
